"order_id","product_id","product_category","supplier","customer_country","employee_city","order_month","shipper_name","unit_price","quantity","discount","total_amount"
11004,76,"Beverages","Karkki Oy","Belgium","Kirkland","4","Speedy Express","18",6,"0","108"
11005,1,"Beverages","Specialty Biscuits, Ltd.","Finland","Tacoma","4","Speedy Express","18",2,"0","36"
11005,59,"Dairy Products","Gai pâturage","Finland","Tacoma","4","Speedy Express","55",10,"0","550"
11006,1,"Beverages","Specialty Biscuits, Ltd.","USA","Kirkland","4","United Package","18",8,"0","144"
11006,29,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","USA","Kirkland","4","United Package","123.79",2,"0.25","185.68500137329102"
11007,8,"Condiments","Grandma Kelly's Homestead","Portugal","Seattle","4","United Package","40",30,"0","1200"
11007,29,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","Portugal","Seattle","4","United Package","123.79",10,"0","1237.9000091552734"
11007,42,"Grains/Cereals","Leka Trading","Portugal","Seattle","4","United Package","14",14,"0","196"
11008,28,"Produce","Plutzer Lebensmittelgroßmärkte AG","Austria","London","4","Federal Shipping","45.6",70,"0.05","3032.3998961508273"
11008,34,"Beverages","Bigfoot Breweries","Austria","London","4","Federal Shipping","14",90,"0.05","1196.9999990612268"
11008,71,"Dairy Products","Norske Meierier","Austria","London","4","Federal Shipping","21.5",21,"0","451.5"
11009,24,"Beverages","Refrescos Americanas LTDA","Spain","Tacoma","4","Speedy Express","4.5",12,"0","54"
11009,36,"Seafood","Svensk Sjöföda AB","Spain","Tacoma","4","Speedy Express","19",18,"0.25","256.5"
11009,60,"Dairy Products","Gai pâturage","Spain","Tacoma","4","Speedy Express","34",9,"0","306"
11010,7,"Produce","Grandma Kelly's Homestead","Italy","Tacoma","4","United Package","30",20,"0","600"
11010,24,"Beverages","Refrescos Americanas LTDA","Italy","Tacoma","4","United Package","4.5",10,"0","45"
11011,58,"Seafood","Escargots Nouveaux","Germany","Kirkland","4","Speedy Express","13.25",40,"0.05","503.4999996051192"
11011,71,"Dairy Products","Norske Meierier","Germany","Kirkland","4","Speedy Express","21.5",20,"0","430"
11012,19,"Confections","Specialty Biscuits, Ltd.","Germany","Seattle","4","Federal Shipping","9.2",50,"0.05","436.9999905973673"
11012,60,"Dairy Products","Gai pâturage","Germany","Seattle","4","Federal Shipping","34",36,"0.05","1162.799999088049"
11012,71,"Dairy Products","Norske Meierier","Germany","Seattle","4","Federal Shipping","21.5",60,"0.05","1225.499999038875"
11013,23,"Grains/Cereals","PB Knäckebröd AB","Spain","Tacoma","4","Speedy Express","9",10,"0","90"
11013,42,"Grains/Cereals","Leka Trading","Spain","Tacoma","4","Speedy Express","14",4,"0","56"
11013,45,"Seafood","Lyngbysild","Spain","Tacoma","4","Speedy Express","9.5",20,"0","190"
11013,68,"Confections","Specialty Biscuits, Ltd.","Spain","Tacoma","4","Speedy Express","12.5",2,"0","25"
11014,41,"Seafood","New England Seafood Cannery","Venezuela","Tacoma","4","Federal Shipping","9.65",28,"0.1","243.17998998433353"
11015,30,"Seafood","Nord-Ost-Fisch Handelsgesellschaft mbH","Norway","Tacoma","4","United Package","25.89",15,"0","388.34999084472656"
11015,77,"Condiments","Plutzer Lebensmittelgroßmärkte AG","Norway","Tacoma","4","United Package","13",18,"0","234"
11016,31,"Dairy Products","Formaggi Fortini s.r.l.","UK","London","4","United Package","12.5",15,"0","187.5"
11016,36,"Seafood","Svensk Sjöföda AB","UK","London","4","United Package","19",16,"0","304"
11017,3,"Condiments","Exotic Liquids","Austria","London","4","United Package","10",25,"0","250"
11017,59,"Dairy Products","Gai pâturage","Austria","London","4","United Package","55",110,"0","6050"
11017,70,"Beverages","Pavlova, Ltd.","Austria","London","4","United Package","15",30,"0","450"
11018,12,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","USA","Redmond","4","United Package","38",20,"0","760"
11018,18,"Seafood","Pavlova, Ltd.","USA","Redmond","4","United Package","62.5",10,"0","625"
11018,56,"Grains/Cereals","Pasta Buttini s.r.l.","USA","Redmond","4","United Package","38",5,"0","190"
11019,46,"Seafood","Lyngbysild","Argentina","London","4","Federal Shipping","12",3,"0","36"
11019,49,"Confections","Karkki Oy","Argentina","London","4","Federal Shipping","20",2,"0","40"
11020,10,"Seafood","Tokyo Traders","Germany","Tacoma","4","United Package","31",24,"0.15","632.3999955654144"
11021,2,"Beverages","Exotic Liquids","Germany","Kirkland","4","Speedy Express","19",11,"0.25","156.75"
11021,20,"Confections","Specialty Biscuits, Ltd.","Germany","Kirkland","4","Speedy Express","81",15,"0","1215"
11021,26,"Confections","Heli Süßwaren GmbH & Co. KG","Germany","Kirkland","4","Speedy Express","31.23",63,"0","1967.4899711608887"
11021,51,"Produce","G'day, Mate","Germany","Kirkland","4","Speedy Express","53",44,"0.25","1749"
11021,72,"Dairy Products","Formaggi Fortini s.r.l.","Germany","Kirkland","4","Speedy Express","34.8",35,"0","1217.9999732971191"
11022,19,"Confections","Specialty Biscuits, Ltd.","Brazil","London","4","United Package","9.2",35,"0","321.9999933242798"
11022,69,"Dairy Products","Norske Meierier","Brazil","London","4","United Package","36",30,"0","1080"
11023,7,"Produce","Grandma Kelly's Homestead","UK","Seattle","4","United Package","30",4,"0","120"
11023,43,"Beverages","Leka Trading","UK","Seattle","4","United Package","46",30,"0","1380"
11024,26,"Confections","Heli Süßwaren GmbH & Co. KG","UK","Redmond","4","Speedy Express","31.23",12,"0","374.75999450683594"
11024,33,"Dairy Products","Norske Meierier","UK","Redmond","4","Speedy Express","2.5",30,"0","75"
11024,65,"Condiments","New Orleans Cajun Delights","UK","Redmond","4","Speedy Express","21.05",21,"0","442.0499839782715"
11024,71,"Dairy Products","Norske Meierier","UK","Redmond","4","Speedy Express","21.5",50,"0","1075"
11025,1,"Beverages","Specialty Biscuits, Ltd.","Finland","London","4","Federal Shipping","18",10,"0.1","161.9999997317791"
11025,13,"Seafood","Mayumi's","Finland","London","4","Federal Shipping","6",20,"0.1","107.99999982118607"
11026,18,"Seafood","Pavlova, Ltd.","Italy","Redmond","4","Speedy Express","62.5",8,"0","500"
11026,51,"Produce","G'day, Mate","Italy","Redmond","4","Speedy Express","53",10,"0","530"
11027,24,"Beverages","Refrescos Americanas LTDA","Canada","Seattle","4","Speedy Express","4.5",30,"0.25","101.25"
11027,62,"Confections","Forêts d'érables","Canada","Seattle","4","Speedy Express","49.3",21,"0.25","776.4749879837036"
11028,55,"Meat/Poultry","Ma Maison","Germany","Tacoma","4","Speedy Express","24",35,"0","840"
11028,59,"Dairy Products","Gai pâturage","Germany","Tacoma","4","Speedy Express","55",24,"0","1320"
11029,56,"Grains/Cereals","Pasta Buttini s.r.l.","Switzerland","Redmond","4","Speedy Express","38",20,"0","760"
11029,63,"Condiments","Pavlova, Ltd.","Switzerland","Redmond","4","Speedy Express","43.9",12,"0","526.8000183105469"
11030,2,"Beverages","Exotic Liquids","USA","London","4","United Package","19",100,"0.25","1425"
11030,5,"Condiments","New Orleans Cajun Delights","USA","London","4","United Package","21.35",70,"0","1494.5000267028809"
11030,29,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","USA","London","4","United Package","123.79",60,"0.25","5570.5500411987305"
11030,59,"Dairy Products","Gai pâturage","USA","London","4","United Package","55",100,"0.25","4125"
11031,1,"Beverages","Specialty Biscuits, Ltd.","USA","London","4","United Package","18",45,"0","810"
11031,13,"Seafood","Mayumi's","USA","London","4","United Package","6",80,"0","480"
11031,24,"Beverages","Refrescos Americanas LTDA","USA","London","4","United Package","4.5",21,"0","94.5"
11031,64,"Grains/Cereals","Plutzer Lebensmittelgroßmärkte AG","USA","London","4","United Package","33.25",20,"0","665"
11031,71,"Dairy Products","Norske Meierier","USA","London","4","United Package","21.5",16,"0","344"
11032,36,"Seafood","Svensk Sjöföda AB","USA","Tacoma","4","Federal Shipping","19",35,"0","665"
11032,38,"Beverages","Aux joyeux ecclésiastiques","USA","Tacoma","4","Federal Shipping","263.5",25,"0","6587.5"
11032,59,"Dairy Products","Gai pâturage","USA","Tacoma","4","Federal Shipping","55",30,"0","1650"
11033,53,"Meat/Poultry","G'day, Mate","Switzerland","London","4","Federal Shipping","32.8",70,"0.1","2066.3999485135078"
11033,69,"Dairy Products","Norske Meierier","Switzerland","London","4","Federal Shipping","36",36,"0.1","1166.3999980688095"
11034,21,"Confections","Specialty Biscuits, Ltd.","USA","Seattle","4","Speedy Express","10",15,"0.1","134.99999977648258"
11034,44,"Condiments","Leka Trading","USA","Seattle","4","Speedy Express","19.45",12,"0","233.40000915527344"
11034,61,"Condiments","Forêts d'érables","USA","Seattle","4","Speedy Express","28.5",6,"0","171"
11035,1,"Beverages","Specialty Biscuits, Ltd.","Belgium","Tacoma","4","United Package","18",10,"0","180"
11035,35,"Beverages","Bigfoot Breweries","Belgium","Tacoma","4","United Package","18",60,"0","1080"
11035,42,"Grains/Cereals","Leka Trading","Belgium","Tacoma","4","United Package","14",30,"0","420"
11035,54,"Meat/Poultry","Ma Maison","Belgium","Tacoma","4","United Package","7.45",10,"0","74.49999809265137"
11036,13,"Seafood","Mayumi's","Germany","Seattle","4","Federal Shipping","6",7,"0","42"
11036,59,"Dairy Products","Gai pâturage","Germany","Seattle","4","Federal Shipping","55",30,"0","1650"
11037,70,"Beverages","Pavlova, Ltd.","Spain","London","4","Speedy Express","15",4,"0","60"
11038,40,"Seafood","New England Seafood Cannery","Belgium","Seattle","4","United Package","18.4",5,"0.2","73.59999819993973"
11038,52,"Grains/Cereals","G'day, Mate","Belgium","Seattle","4","United Package","7",2,"0","14"
11038,71,"Dairy Products","Norske Meierier","Belgium","Seattle","4","United Package","21.5",30,"0","645"
11039,28,"Produce","Plutzer Lebensmittelgroßmärkte AG","Venezuela","Seattle","4","United Package","45.6",20,"0","911.9999694824219"
11039,35,"Beverages","Bigfoot Breweries","Venezuela","Seattle","4","United Package","18",24,"0","432"
11039,49,"Confections","Karkki Oy","Venezuela","Seattle","4","United Package","20",60,"0","1200"
11039,57,"Grains/Cereals","Pasta Buttini s.r.l.","Venezuela","Seattle","4","United Package","19.5",28,"0","546"
11040,21,"Confections","Specialty Biscuits, Ltd.","USA","Redmond","4","Federal Shipping","10",20,"0","200"
11041,2,"Beverages","Exotic Liquids","Switzerland","Kirkland","4","United Package","19",30,"0.2","455.9999983012676"
11041,63,"Condiments","Pavlova, Ltd.","Switzerland","Kirkland","4","United Package","43.9",30,"0","1317.0000457763672"
11042,44,"Condiments","Leka Trading","Brazil","Tacoma","4","Speedy Express","19.45",15,"0","291.7500114440918"
11042,61,"Condiments","Forêts d'érables","Brazil","Tacoma","4","Speedy Express","28.5",4,"0","114"
11043,11,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","France","London","4","United Package","21",10,"0","210"
11044,62,"Confections","Forêts d'érables","Poland","Redmond","4","Speedy Express","49.3",12,"0","591.5999908447266"
11045,33,"Dairy Products","Norske Meierier","Canada","London","4","United Package","2.5",15,"0","37.5"
11045,51,"Produce","G'day, Mate","Canada","London","4","United Package","53",24,"0","1272"
11046,12,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Germany","Seattle","4","United Package","38",20,"0.05","721.9999994337559"
11046,32,"Dairy Products","Formaggi Fortini s.r.l.","Germany","Seattle","4","United Package","32",15,"0.05","455.99999964237213"
11046,35,"Beverages","Bigfoot Breweries","Germany","Seattle","4","United Package","18",18,"0.05","307.7999997586012"
11047,1,"Beverages","Specialty Biscuits, Ltd.","UK","London","4","Federal Shipping","18",25,"0.25","337.5"
11047,5,"Condiments","New Orleans Cajun Delights","UK","London","4","Federal Shipping","21.35",30,"0.25","480.37500858306885"
11048,68,"Confections","Specialty Biscuits, Ltd.","Canada","London","4","Federal Shipping","12.5",42,"0","525"
11049,2,"Beverages","Exotic Liquids","Brazil","Kirkland","4","Speedy Express","19",10,"0.2","151.99999943375587"
11049,12,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Brazil","Kirkland","4","Speedy Express","38",4,"0.2","121.5999995470047"
11050,76,"Beverages","Karkki Oy","Sweden","Seattle","4","United Package","18",50,"0.1","809.9999986588955"
11051,24,"Beverages","Refrescos Americanas LTDA","France","London","4","Federal Shipping","4.5",10,"0.2","35.99999986588955"
11052,43,"Beverages","Leka Trading","Brazil","Kirkland","4","Speedy Express","46",30,"0.2","1103.9999958872795"
11052,61,"Condiments","Forêts d'érables","Brazil","Kirkland","4","Speedy Express","28.5",10,"0.2","227.9999991506338"
11053,18,"Seafood","Pavlova, Ltd.","Austria","Tacoma","4","United Package","62.5",35,"0.2","1749.999993480742"
11053,32,"Dairy Products","Formaggi Fortini s.r.l.","Austria","Tacoma","4","United Package","32",20,"0","640"
11053,64,"Grains/Cereals","Plutzer Lebensmittelgroßmärkte AG","Austria","Tacoma","4","United Package","33.25",25,"0.2","664.999997522682"
11054,33,"Dairy Products","Norske Meierier","Argentina","Seattle","4","Speedy Express","2.5",10,"0","25"
11054,67,"Beverages","Bigfoot Breweries","Argentina","Seattle","4","Speedy Express","14",20,"0","280"
11055,24,"Beverages","Refrescos Americanas LTDA","Venezuela","London","4","United Package","4.5",15,"0","67.5"
11055,25,"Confections","Heli Süßwaren GmbH & Co. KG","Venezuela","London","4","United Package","14",15,"0","210"
11055,51,"Produce","G'day, Mate","Venezuela","London","4","United Package","53",20,"0","1060"
11055,57,"Grains/Cereals","Pasta Buttini s.r.l.","Venezuela","London","4","United Package","19.5",20,"0","390"
11056,7,"Produce","Grandma Kelly's Homestead","UK","Seattle","4","United Package","30",40,"0","1200"
11056,55,"Meat/Poultry","Ma Maison","UK","Seattle","4","United Package","24",35,"0","840"
11056,60,"Dairy Products","Gai pâturage","UK","Seattle","4","United Package","34",50,"0","1700"
11057,70,"Beverages","Pavlova, Ltd.","UK","Kirkland","4","Federal Shipping","15",3,"0","45"
11058,21,"Confections","Specialty Biscuits, Ltd.","Germany","London","4","Federal Shipping","10",3,"0","30"
11058,60,"Dairy Products","Gai pâturage","Germany","London","4","Federal Shipping","34",21,"0","714"
11058,61,"Condiments","Forêts d'érables","Germany","London","4","Federal Shipping","28.5",4,"0","114"
11059,13,"Seafood","Mayumi's","Brazil","Tacoma","4","United Package","6",30,"0","180"
11059,17,"Meat/Poultry","Pavlova, Ltd.","Brazil","Tacoma","4","United Package","39",12,"0","468"
11059,60,"Dairy Products","Gai pâturage","Brazil","Tacoma","4","United Package","34",35,"0","1190"
11060,60,"Dairy Products","Gai pâturage","Italy","Tacoma","4","United Package","34",4,"0","136"
11060,77,"Condiments","Plutzer Lebensmittelgroßmärkte AG","Italy","Tacoma","4","United Package","13",10,"0","130"
11061,60,"Dairy Products","Gai pâturage","USA","Redmond","4","Federal Shipping","34",15,"0","510"
11062,53,"Meat/Poultry","G'day, Mate","Italy","Redmond","4","United Package","32.8",10,"0.2","262.3999929189682"
11062,70,"Beverages","Pavlova, Ltd.","Italy","Redmond","4","United Package","15",12,"0.2","143.9999994635582"
11063,34,"Beverages","Bigfoot Breweries","Ireland","Kirkland","4","United Package","14",30,"0","420"
11063,40,"Seafood","New England Seafood Cannery","Ireland","Kirkland","4","United Package","18.4",40,"0.1","662.3999851703644"
11063,41,"Seafood","New England Seafood Cannery","Ireland","Kirkland","4","United Package","9.65",30,"0.1","260.5499892689288"
11064,17,"Meat/Poultry","Pavlova, Ltd.","USA","Seattle","5","Speedy Express","39",77,"0.1","2702.6999955251813"
11064,41,"Seafood","New England Seafood Cannery","USA","Seattle","5","Speedy Express","9.65",12,"0","115.79999542236328"
11064,53,"Meat/Poultry","G'day, Mate","USA","Seattle","5","Speedy Express","32.8",25,"0.1","737.9999816119671"
11064,55,"Meat/Poultry","Ma Maison","USA","Seattle","5","Speedy Express","24",4,"0.1","86.39999985694885"
11064,68,"Confections","Specialty Biscuits, Ltd.","USA","Seattle","5","Speedy Express","12.5",55,"0","687.5"
11065,30,"Seafood","Nord-Ost-Fisch Handelsgesellschaft mbH","Venezuela","Seattle","5","Speedy Express","25.89",4,"0.25","77.66999816894531"
11065,54,"Meat/Poultry","Ma Maison","Venezuela","Seattle","5","Speedy Express","7.45",20,"0.25","111.74999713897705"
11066,16,"Confections","Pavlova, Ltd.","USA","London","5","United Package","17.45",3,"0","52.35000228881836"
11066,19,"Confections","Specialty Biscuits, Ltd.","USA","London","5","United Package","9.2",42,"0","386.39999198913574"
11066,34,"Beverages","Bigfoot Breweries","USA","London","5","United Package","14",35,"0","490"
11067,41,"Seafood","New England Seafood Cannery","Germany","Seattle","5","United Package","9.65",9,"0","86.84999656677246"
11068,28,"Produce","Plutzer Lebensmittelgroßmärkte AG","Brazil","Seattle","5","United Package","45.6",8,"0.15","310.07998744964607"
